,Pt_No,latitude,longitude,time,speed
0,1,-35.36235162,149.16357866,0,5
1,2,-35.3623147674334,149.16379407326338,4,5
2,3,-35.3622779180179,149.16400948723225,8,5
3,4,-35.36224107183402,149.16422490192707,12,5
4,5,-35.362204228965986,149.16444031736927,16,5
5,6,-35.36216738950209,149.16465573358127,20,5
6,7,-35.36213055353496,149.1648711505866,24,5
7,8,-35.362093721161855,149.16508656840998,28,5
8,9,-35.36205689248503,149.16530198707736,32,5
9,10,-35.36202006761219,149.16551740661606,36,5
10,11,-35.36198324665685,149.16573282705494,40,5
11,12,-35.36194642973885,149.1659482484244,44,5
12,13,-35.36190961698495,149.16616367075662,48,5
13,14,-35.36187280852938,149.16637909408567,52,5
14,15,-35.36183600451454,149.16659451844768,56,5
15,16,-35.36179920509182,149.16680994388105,60,5
16,17,-35.361762410422386,149.16702537042667,64,5
17,18,-35.36172562067824,149.16724079812815,68,5
18,19,-35.361688836043314,149.16745622703215,72,5
19,20,-35.361652056714775,149.16767165718863,76,5
20,21,-35.36161528290447,149.16788708865133,80,5
21,22,-35.36157851484068,149.16810252147806,84,5
22,23,-35.3615417527701,149.16831795573137,88,5
23,24,-35.36150499696014,149.16853339147897,92,5
24,25,-35.36146824770164,149.16874882879455,96,5
25,26,-35.361431505312126,149.1689642677585,100,5
26,27,-35.36139477013966,149.16917970845893,104,5
27,28,-35.36135804256748,149.16939515099287,108,5
28,29,-35.36132132301956,149.1696105954676,112,5
29,30,-35.361284611967534,149.1698260420024,116,5
30,31,-35.36124790993921,149.1700414907308,120,5
31,32,-35.361211217529224,149.17025694180313,124,5
32,33,-35.36117453541262,149.17047239539005,128,5
33,34,-35.36113786436239,149.17068785168684,132,5
34,35,-35.36110120527238,149.1709033109193,136,5
35,36,-35.361064559188144,149.17111877335145,140,5
36,37,-35.36102792734919,149.17133423929613,144,5
37,38,-35.36099131124847,149.17154970912995,148,5
38,39,-35.36095471271902,149.1717651833152,152,5
39,40,-35.36091813406533,149.17198066243265,156,5
40,41,-35.36088157827212,149.17219614723408,160,5
41,42,-35.360845049358176,149.17241163873103,164,5
42,43,-35.36080855302691,149.17262713835788,168,5
43,44,-35.360772098008034,149.1728426483079,172,5
44,45,-35.36073569934077,149.17305817235462,176,5
